section_id,killed,severely_injured,slightly_injured,source,risk_level,side,name,category,borough,is_road,suffix
"33570037","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Neuendorfer Straße /  Schönwalder Straße,II,Spandau,"0",
"59570013","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Landsberger Chaussee /  Alte Hellersdorfer Straße,II,Marzahn-Hellersdorf,"0",
"35570004","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Berthold-Schwarz-Straße /  Gartenfelder Straße /  Haselhorster Damm,IV,Spandau,"0",
"48570022","0","3","8","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Wichertstraße /  Grellstraße /  Prenzlauer Allee,I,Pankow,"0",
"53570021","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Große-Leege-Straße /  Gärtnerstraße,IV,Lichtenberg,"0",
"51570002","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Indira-Gandhi-Straße /  Chopinstraße /  Hansastraße,II,Lichtenberg,"0",
"44570015","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Reinickendorfer Straße /  Pankstraße,II,Mitte,"0",
"30580003","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Seegefelder Weg /  Am Kiesteich /  Klosterbuschweg,II,Spandau,"0",
"59580001","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Landsberger Chaussee /  Landsberger Allee /  Zossener Straße,II,Marzahn-Hellersdorf,"0",
"53580025","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Hauptstraße /  Rhinstraße /  Wartenberger Straße,II,Lichtenberg,"0",
"54430004","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",August-Froehlich-Straße /  Neudecker Weg /  An der Werderlake,III,Neukölln,"0",
"32580014","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Falkenseer Damm /  Askanierring,II,Spandau,"0",
"43580021","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Luxemburger Straße /  Müllerstraße /  Leopoldplatz /  Schulstraße,II,Mitte,"0",
"33580026","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Bismarckplatz /  Schönwalder Straße /  Müllerstraße,III,Spandau,"0",
"42580008","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Seestraße /  Amrumer Straße /  Afrikanische Straße,II,Mitte,"0",
"49580061","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Berliner Allee /  Langhansstraße,I,Pankow,"0",
"53580007","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Hauptstraße /  Große-Leege-Straße /  Konrad-Wolf-Straße /  Seefelder Straße /  Suermondtstraße,II,Lichtenberg,"0",
"47580008","0","0","11","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Stargarder Straße /  Gleimstraße /  Schönhauser Allee,II,Pankow,"0",
"36580001","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Paulsternstraße /  Gartenfelder Straße /  KGA Neuer Exerzierplatz,II,Spandau,"0",
"53580009","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Konrad-Wolf-Straße /  Gärtnerstraße,III,Lichtenberg,"0",
"49580005","0","0","6","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Ostseestraße /  Hosemannstraße,II,Pankow,"0",
"41430018","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Heinersdorfer Straße /  Hildburghauser Straße,II,Steglitz-Zehlendorf,"0",
"53570024","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Rhinstraße /  Marzahner Straße /  Gärtnerstraße,II,Lichtenberg,"0",
"45570008","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Rügener Straße /  Gustav-Meyer-Allee /  Volkspark Humboldthain /  Brunnenstraße,II,Mitte,"0",
"49570011","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Greifswalder Straße /  Ostseestraße /  Michelangelostraße,I,Pankow,"0",
"53570017","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Ferdinand-Schultze-Straße /  Heckelberger Ring /  Gärtnerstraße,IV,Lichtenberg,"0",
"29580007","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Seegefelder Weg /  Finkenkruger Weg,III,Spandau,"0",
"50580004","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Pistoriusstraße /  Albertinenstraße /  Berliner Allee,I,Pankow,"0",
"39580003","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Saatwinkler Damm /  111 AS Saatwinkler Damm Einf v Saatwinkler D n N /  111 AS Saatwinkler Damm Ausf n Saatwinkler Damm,II,Charlottenburg-Wilmersdorf,"0",
"36580002","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Saatwinkler Damm /  Gartenfelder Straße,II,Spandau,"0",
"39580001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Saatwinkler Damm /  Zufahrt z. Flughafen Tegel /  General-Ganeval-Brücke,II,Charlottenburg-Wilmersdorf,"0",
"36580008","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Saatwinkler Damm /  Rohrdamm,II,Spandau,"0",
"41440013","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Königsberger Straße /  Oberhofer Weg /  Brauerstraße /  Kranoldplatz,II,Steglitz-Zehlendorf,"0",
"45580008","0","0","4","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Behmstraße /  Badstraße /  Böttgerstraße,II,Mitte,"0",
"33580040","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Neuendorfer Straße /  Eiswerderstraße,II,Spandau,"0",
"37580002","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Saatwinkler Damm /  Jungfernheideweg /  Mäckeritzbrücke,II,Spandau,"0",
"47580049","0","0","13","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Wichertstraße /  Schivelbeiner Straße /  Schönhauser Allee,II,Pankow,"0",
"49580048","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Langhansstraße /  Roelckestraße,III,Pankow,"0",
"50580031","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Parkstraße /  Pistoriusstraße,III,Pankow,"0",
"32580012","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Falkenhagener Straße /  Askanierring /  Falkenhagener Tor,IV,Spandau,"0",
"34580001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Kleine Eiswerderstraße /  Daumstraße,II,Spandau,"0",
"44580014","0","2","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Reinickendorfer Straße /  Schulstraße,II,Mitte,"0",
"58580011","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Mehrower Allee /  Blumberger Damm /  Glambecker Ring,II,Marzahn-Hellersdorf,"0",
"41440034","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Jungfernstieg /  Morgensternstraße /  Königsberger Straße,II,Steglitz-Zehlendorf,"0",
"28580002","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Seegefelder Weg /  Hamburger Straße,III,Spandau,"0",
"48580055","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Langhansstraße /  Gustav-Adolf-Straße,IV,Pankow,"0",
"52580003","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Giersstraße /  Hansastraße,II,Pankow,"0",
"49580057","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Pistoriusstraße /  Roelckestraße,III,Pankow,"0",
"40580019","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Kurt-Schumacher-Damm /  A 111 BAB Autobahnzubringer Hamburg /  111 AS Kurt-Schumacher-Damm Einf v Kurt-Schum-D,I,Reinickendorf,"0",
"48580061","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Prenzlauer Promenade /  Langhansstraße,I,Pankow,"0",
"47580001","0","0","11","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Bornholmer Straße /  Wisbyer Straße /  Schönhauser Allee,II,Pankow,"0",
"51580010","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Falkenberger Straße /  Berliner Allee,I,Pankow,"0",
"44580018","0","0","5","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Exerzierstraße /  Schwedenstraße /  Badstraße /  Koloniestraße,II,Mitte,"0",
"56580015","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Märkische Allee /  Bitterfelder Straße,II,Marzahn-Hellersdorf,"0",
"34450007","0","2","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Lindenthaler Allee /  Clauertstraße,IV,Steglitz-Zehlendorf,"0",
"49580055","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Mirbachplatz,III,Pankow,"0",
"40580017","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",A 111 BAB Autobahnzubringer Hamburg /  111 AS Kurt-Schumacher-Damm Ausf n Kurt-Schum-D,I,Reinickendorf,"0",
"51580005","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Buschallee /  KGA Sonnenschein /  Hansastraße,II,Pankow,"0",
"49580055","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Mirbachplatz,III,Pankow,"0",
"48580040","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Stahlheimer Straße /  Neumannstraße /  Wisbyer Straße,II,Pankow,"0",
"45580003","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Pankstraße /  Badstraße /  Prinzenallee,II,Mitte,"0",
"55580005","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Am Cleantech Business Park /  Boxberger Straße /  Bitterfelder Straße,III,Marzahn-Hellersdorf,"0",
"51580002","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Buschallee /  Seeweg /  Berliner Allee,I,Pankow,"0",
"48580042","0","0","6","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Prenzlauer Promenade /  Ostseestraße /  Wisbyer Straße /  Prenzlauer Allee,I,Pankow,"0",
"43580026","0","1","7","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Müllerstraße /  Seestraße,I,Mitte,"0",
"55450054","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Groß-Berliner Damm /  Rudower Chaussee,III,Treptow-Köpenick,"0",
"50580023","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Weißenseer Park /  Indira-Gandhi-Straße /  Berliner Allee,I,Pankow,"0",
"31580027","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Falkenseer Chaussee /  Zeppelinstraße,II,Spandau,"0",
"42580003","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Transvaalstraße /  Afrikanische Straße,II,Mitte,"0",
"48580052","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Prenzlauer Promenade /  Gustav-Adolf-Straße,I,Pankow,"0",
"56580006","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Wolfener Straße /  Otto-Rosenberg-Straße /  Bitterfelder Straße,III,Marzahn-Hellersdorf,"0",
"47580054","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Wichertstraße /  Stahlheimer Straße,III,Pankow,"0",
"32580001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Ackerstraße /  Falkenseer Damm /  Askanierring /  Falkenseer Chaussee,II,Spandau,"0",
"39580004","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Zufahrt z. Flughafen Tegel /  111 AS Flughafen Tegel Ausf n Flugh Tegel v N /  111 AS Flughafen Tegel Ausf n Flugh Tegel v S /  111 AS Flughafen Tegel Einf v Saatwinkler D n S,II,Charlottenburg-Wilmersdorf,"0",
"56580016","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Raoul-Wallenberg-Straße /  Märkische Allee,II,Marzahn-Hellersdorf,"0",
"53580019","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Malchower Weg /  Seefelder Straße /  Wartenberger Straße,III,Lichtenberg,"0",
"56410012","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",117 AD Treptow Einfahrt von B 96a (Süd) /  B 96A (Süd),I,Treptow-Köpenick,"0",
"56450038","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Glienicker Weg /  Nipkowstraße,II,Treptow-Köpenick,"0",
"53580020","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Wartenberger Straße /  Gehrenseestraße,III,Lichtenberg,"0",
"40580008","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Saatwinkler Damm /  Friedrich-Olbricht-Damm,II,Charlottenburg-Wilmersdorf,"0",
"56570025","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Landsberger Allee /  Marzahner Promenade /  Bruno-Baum-Straße,II,Marzahn-Hellersdorf,"0",
"56570023","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Marzahner Promenade /  Märkische Allee,II,Marzahn-Hellersdorf,"0",
"39570023","0","1","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Kurt-Schumacher-Damm /  A 111 BAB Autobahnzubringer Hamburg /  111 AS Heckerdamm Einfahrt v Heckerdamm /  Heckerdamm,II,Charlottenburg-Wilmersdorf,"0",
"52570005","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Werneuchener Straße /  Konrad-Wolf-Straße,III,Lichtenberg,"0",
"31570020","1","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Nauener Straße /  Seegefelder Straße /  Zeppelinstraße,III,Spandau,"0",
"60570014","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Tangermünder Straße /  Zossener Straße /  Stendaler Straße,II,Marzahn-Hellersdorf,"0",
"32570005","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Moritzstraße /  Altstädter Ring,II,Spandau,"0",
"44570004","0","1","14","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Fennstraße /  Müllerstraße /  Weddingplatz,II,Mitte,"0",
"52450007","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Stubenrauchstraße /  Seidelbastweg /  Kanalstraße,II,Neukölln,"0",
"35570001","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Am Juliusturm /  Nonnendammallee /  Ferdinand-Friedensburg-Platz /  Daumstraße,II,Spandau,"0",
"33560029","0","1","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","2","2",Ruhlebener Straße /  Pichelswerderstraße /  Schulenburgstraße,II,Spandau,"0",
"40560008","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Olbersstraße /  Gaußstraße /  Lise-Meitner-Straße,II,Charlottenburg-Wilmersdorf,"0",
"59560005","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Hellersdorfer Straße /  Alte Hellersdorfer Straße,II,Marzahn-Hellersdorf,"0",
"60560045","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Mark-Twain-Straße /  Riesaer Straße /  Nossener Straße,II,Marzahn-Hellersdorf,"0",
"56590008","0","0","2","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Mehrower Allee /  Märkische Allee,II,Marzahn-Hellersdorf,"0",
"45590018","0","0","7","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Osloer Straße /  Prinzenallee,II,Mitte,"0",
"48590002","0","0","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Am Steinberg /  Prenzlauer Promenade /  Thulestraße,I,Pankow,"0",
"51590003","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Bernkasteler Straße /  Rennbahnstraße /  Große Seestraße /  Berliner Allee,I,Pankow,"0",
"33590003","0","1","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Neuendorfer Straße /  Askanierring /  Havelschanze /  Streitstraße /  KGA Kleckersdorf,II,Spandau,"0",
"43450015","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Gemeindepark Lankwitz /  Am Gemeindepark /  Malteserstraße /  Belßstraße,II,Steglitz-Zehlendorf,"0",
"32590001","0","0","0","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","0","2",Askanierring /  Schönwalder Straße /  Fehrbelliner Tor,III,Spandau,"0",
"29590019","0","1","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Stadtrandstraße /  Falkenseer Chaussee,II,Spandau,"0",
"44590008","0","2","3","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","3","2",Drontheimer Straße /  Osloer Straße /  Koloniestraße,II,Mitte,"0",
"34590001","0","0","1","Polizei Berlin: Unfälle mit Radfahrenden, Daten aus 2017-2018 und 
Unfallatlas, Statistische Ämter des Bundes und der Länder, Daten aus 2019","1","2",Daumstraße /  Rhenaniastraße,II,Spandau,"0",
